id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
parkt101,Parker,Tom,R,R,NAS,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,19451007,19451007,1945
parkt101,Parker,Tom,R,R,NY6,34,0,0,0,0,0,0,0,0,0,1,28,29,0,0,0,19450401,19450926,1945
partr102,Partlow,Roy,L,L,NNS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451007,19451007,1945
partr102,Partlow,Roy,L,L,PH5,37,22,15,7,0,1,0,0,0,4,1,6,10,0,2,0,19450506,19450927,1945
peacw101,Peace,Warren,R,R,NW2,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,19450530,19450819,1945
pearf104,Pearson,Frank,R,R,MEM,22,21,13,8,0,0,0,0,0,0,0,1,1,0,0,0,19450611,19450927,1945
pearl102,Pearson,Lennie,R,R,ASE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19450729,19450729,1945
pearl102,Pearson,Lennie,R,R,NNS,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,19451007,19451007,1945
pearl102,Pearson,Lennie,R,R,NW2,29,0,0,0,0,14,0,0,0,9,2,0,11,0,0,0,19450506,19450930,1945
penna101,Pennington,Art,B,R,BIR,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19451021,19451021,1945
penna101,Pennington,Art,B,R,CAG,45,0,0,0,0,25,5,3,1,4,0,2,6,0,0,0,19450417,19450927,1945
penna101,Pennington,Art,B,R,PHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
penna101,Pennington,Art,B,R,SAS,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19451007,19451007,1945
perej103,Perez,Javier,R,R,NY6,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,19450401,19450930,1945
perkb101,Perkins,Bill,R,R,BIR,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19450908,19450930,1945
perkb101,Perkins,Bill,R,R,NY5,22,0,0,0,20,1,0,0,0,1,0,0,1,0,0,0,19450704,19450903,1945
petec102,Petersen,Charles,R,R,SPZ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19451021,19451021,1945
phelr102,Phelps,Roy,R,R,BIR,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,19450521,19450603,1945
pierr102,Pierre,Rogers,?,R,CIA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19450930,19450930,1945
pippc101,Pippen,Cotton,R,R,PRK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19450926,19450926,1945
pittu101,Pitts,,?,?,NY5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450624,19450624,1945
plezu101,Plezack,,?,?,CAG,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19450417,19450417,1945
pondu101,Ponds,,?,?,NY5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450624,19450624,1945
poolc101,Poole,Claude,?,?,BIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19451008,19451008,1945
poolc101,Poole,Claude,?,?,NY5,23,8,7,1,0,0,0,0,0,6,3,1,10,0,2,0,19450513,19450920,1945
poolc101,Poole,Claude,?,?,PH5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450617,19450617,1945
porta103,Porter,Andy,R,R,BLG,18,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,19450415,19450909,1945
porta103,Porter,Andy,R,R,KCR,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19451009,19451024,1945
pridj101,Priddy,Jerry,R,R,PRK,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450926,19450926,1945
pridj101,Priddy,Jerry,R,R,VDA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19451009,19451009,1945
provu101,Provens,,?,?,CVB,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19450730,19450801,1945
radca101,Radcliff,Alex,R,R,ASW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450729,19450729,1945
radca101,Radcliff,Alex,R,R,CIA,28,0,0,0,0,3,0,12,3,1,0,0,1,0,0,0,19450422,19450901,1945
radca101,Radcliff,Alex,R,R,SAS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19451007,19451007,1945
radct101,Radcliffe,Ted,R,R,BIR,6,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,19450401,19451021,1945
radct101,Radcliffe,Ted,R,R,KCM,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19450513,19450710,1945
ray-j102,Ray,Johnny,L,R,BIR,13,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,19450807,19451008,1945
ray-j102,Ray,Johnny,L,R,CIA,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,19450504,19450611,1945
ray-j102,Ray,Johnny,L,R,KCM,14,0,0,0,0,0,0,3,0,3,6,0,9,0,0,0,19450618,19450725,1945
ray-k101,Ray,Kenneth,R,?,PRK,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19451003,19451003,1945
regap102,Regalado,Pedro,?,?,CIA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19450504,19450504,1945
renfc101,Renfroe,Chico,R,R,CAG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450418,19450418,1945
renfc101,Renfroe,Chico,R,R,KCM,51,1,0,1,20,0,17,1,2,9,2,1,11,0,0,0,19450504,19450919,1945
renfc101,Renfroe,Chico,R,R,KCR,4,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,19450926,19451024,1945
richk101,Richardson,Ken,R,R,PRK,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450926,19450926,1945
rickb102,Ricks,Bill,R,R,ASE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
rickb102,Ricks,Bill,R,R,PH5,23,19,10,9,0,0,0,0,0,0,0,0,0,0,1,0,19450505,19450927,1945
rilej103,Riley,Jack,?,?,BIR,5,0,0,0,0,0,3,0,0,2,0,0,2,0,1,0,19450401,19450513,1945
robes104,Roberts,Specs,?,R,NW2,5,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,19450708,19450830,1945
robij103,Robinson,Jackie,R,R,ASW,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19450729,19450729,1945
robij103,Robinson,Jackie,R,R,KCM,46,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,19450408,19450816,1945
robij103,Robinson,Jackie,R,R,KCR,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19450926,19451009,1945
robin101,Robinson,Neil,R,R,ASW,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19450729,19450729,1945
robin101,Robinson,Neil,R,R,MEM,31,0,0,0,0,0,0,1,1,1,25,0,26,0,0,0,19450415,19450902,1945
robin101,Robinson,Neil,R,R,SAS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19451007,19451007,1945
robin102,Robinson,Norman,B,R,BLG,46,0,0,0,0,9,0,35,0,1,1,1,3,0,0,0,19450415,19450930,1945
robiu101,Robinson,,?,?,HOM,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19450512,19450512,1945
robiu101,Robinson,,?,?,NW2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450716,19450716,1945
rogen101,Rogers,Nat,L,R,MEM,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,19450527,19450903,1945
roseg101,Rosen,Goody,L,L,CDA,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,19451007,19451007,1945
russj102,Russell,Jim,B,R,CDA,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,19451007,19451014,1945
salas101,Salazar,Santiago,R,R,NY6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19450401,19450415,1945
salkb101,Salkeld,Bill,L,R,PRK,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19451021,19451021,1945
salkb101,Salkeld,Bill,L,R,VDA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19451007,19451010,1945
salvj101,Salveson,Jack,R,R,ASF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451024,19451024,1945
salvj101,Salveson,Jack,R,R,PRK,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451003,19451003,1945
sampt101,Sampson,Tommy,R,R,BIR,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,19450625,19450901,1945
sampt101,Sampson,Tommy,R,R,PHB,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450625,19450625,1945
sayla101,Saylor,Alfred,B,R,BIR,17,12,7,5,0,5,0,0,0,0,0,0,0,0,0,0,19450528,19450909,1945
sayla101,Saylor,Alfred,B,R,PHB,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450625,19450625,1945
scalg101,Scales,George,R,R,NY5,20,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,19450610,19450903,1945
scanp101,Scantlebury,Patricio,L,L,NY6,22,19,5,14,0,0,0,0,0,0,0,0,0,0,2,0,19450429,19450930,1945
schac101,Schanz,Charley,R,R,VDA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451009,19451009,1945
scotj106,Scott,Johnie,L,L,KCM,63,0,0,0,0,1,0,1,0,17,33,5,52,0,0,0,19450408,19450923,1945
scotj107,Scott,Joe,L,L,BIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
scotj107,Scott,Joe,L,L,PHB,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19450625,19450625,1945
scotj108,Scott,Joe Burt,L,L,MEM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450603,19450603,1945
scotu102,Scott,,?,?,CIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450428,19450428,1945
seatt101,Seats,Tom,R,L,SPZ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451021,19451021,1945
seayd101,Seay,Dick,R,R,NY5,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19450708,19450903,1945
serrb101,Serrell,Bonnie,L,R,KCM,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19450408,19450422,1945
shanu101,Shanks,,?,?,CAG,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19450813,19450813,1945
sharp101,Sharpe,Pepper,B,R,MEM,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19450417,19450703,1945
shepf101,Shepard,Freddie,L,R,BIR,11,0,0,0,0,0,0,0,0,1,4,3,8,0,1,0,19450701,19450825,1945
shepf101,Shepard,Freddie,L,R,NY5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450927,19450927,1945
shern101,Sheridan,Neill,R,R,SPZ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19451021,19451021,1945
shiec102,Shields,Charlie,L,L,CAG,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19450417,19450513,1945
smith111,Smith,Hilton,R,R,KCM,29,20,16,4,0,0,0,0,0,0,0,0,0,0,2,0,19450415,19450925,1945
smith111,Smith,Hilton,R,R,KCR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19451010,19451024,1945
smith113,Smith,Henry,R,R,CIA,9,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,19450422,19450910,1945
smitj112,Smith,Johnny,L,L,CAG,45,1,1,0,1,0,0,0,0,1,0,41,42,0,0,0,19450417,19450910,1945
smitj112,Smith,Johnny,L,L,KCR,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,19451003,19451024,1945
smito102,Smith,Ollie,?,?,CIA,8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,19450418,19450529,1945
smitq101,Smith,Quincy,B,R,BIR,8,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,19450610,19450716,1945
smitq101,Smith,Quincy,B,R,PHB,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19450625,19450625,1945
smitr109,Smith,Raymond,?,?,PH5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450512,19450520,1945
smitr110,Smith,R.,?,?,CAG,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19450416,19450813,1945
snowf101,Snow,Felton,R,R,BLG,47,1,0,1,0,1,2,30,13,0,0,0,0,0,1,0,19450415,19450927,1945
snowm101,Snowden,Moses,?,?,PH5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450624,19450624,1945
snowm101,Snowden,Moses,?,?,PHB,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450625,19450625,1945
soueh101,Souell,Herb,B,R,KCM,54,0,0,0,0,0,1,48,0,2,0,0,2,0,0,0,19450408,19450919,1945
soueh101,Souell,Herb,B,R,KCR,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19450926,19451024,1945
speah101,Spearman,Henry,R,R,PH5,24,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19450708,19450916,1945
speaj101,Spearman,John,?,R,NY5,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,19450704,19450804,1945
spenj103,Spencer,Joe,R,R,BIR,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,19450408,19450708,1945
spenj103,Spencer,Joe,R,R,NAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19451007,19451007,1945
spenj103,Spencer,Joe,R,R,NY6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450401,19450401,1945
sprij101,Sprinz,Joe,R,R,SPZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19451021,19451021,1945
stane101,Stanky,Eddie,R,R,CDA,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19451007,19451014,1945
stann101,Stanley,Neck,L,L,NAS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19451007,19451007,1945
stann101,Stanley,Neck,L,L,NNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
stann101,Stanley,Neck,L,L,NY5,18,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,19450506,19450903,1945
starj102,Starks,Jim,?,?,BIR,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19450625,19450719,1945
starj102,Starks,Jim,?,?,NY5,11,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,19450520,19450909,1945
steee102,Steele,Ed,L,R,BIR,38,0,0,0,0,1,0,0,0,0,1,28,29,0,0,0,19450401,19451021,1945
steee102,Steele,Ed,L,R,PHB,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19450625,19450625,1945
steir102,Steiner,Red,L,R,VDA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19451007,19451009,1945
stepv101,Stephens,Vern,R,R,VDA,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19451009,19451010,1945
stone101,Stone,Ed,L,R,NNS,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,19451014,19451014,1945
stone101,Stone,Ed,L,R,PH5,50,0,0,0,0,0,0,10,0,2,0,39,40,0,0,0,19450505,19450927,1945
sturb101,Sturgeon,Bobby,R,R,ASF,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19451024,19451024,1945
suhrg101,Suhr,Gus,L,R,SPZ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19451021,19451021,1945
sunkp101,Sunkett,Pete,R,R,PH5,11,8,4,4,0,0,0,0,0,3,0,1,4,0,0,0,19450602,19450901,1945
suttl101,Sutton,Leroy,R,R,CIA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19450527,19450528,1945
tarrj101,Tarrant,Jamuel,?,?,BLG,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19450817,19450831,1945
tatug101,Tatum,Goose,B,R,CIA,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19450610,19450825,1945
taylb109,Taylor,Bob,?,?,NY6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
taylj106,Taylor,Jelly,L,L,MEM,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19450603,19450722,1945
taylj108,Taylor,Johnny,R,R,NY6,8,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19450513,19450916,1945
terrf101,Terry,Felix,?,?,CIA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450430,19450504,1945
thomd104,Thomas,Dave,L,L,NNS,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19451007,19451014,1945
thomd104,Thomas,Dave,L,L,NY6,28,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,19450415,19450930,1945
thome103,Thomas,Ernest,?,?,HOM,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19450820,19450820,1945
thomf110,Thompson,Frank,L,L,BIR,15,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,19450723,19451021,1945
thomh103,Thompson,Hank,L,R,KCM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450930,19450930,1945
thomw103,Thomas,Walter,R,R,KCM,58,1,1,0,0,0,0,0,0,2,2,50,54,0,0,0,19450415,19450920,1945
tianl102,Tiant,Luis,L,L,NY6,17,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,19450401,19450912,1945
tobij102,Tobin,Johnny,L,R,VDA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19451007,19451009,1945
trehw101,Trehearn,Walter,R,L,BIR,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19450617,19450624,1945
treia101,Treichel,Al,R,R,VDA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19451010,19451010,1945
trouq101,Trouppe,Quincy,B,R,ASW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
trouq101,Trouppe,Quincy,B,R,CVB,57,0,0,0,52,0,0,0,0,3,0,1,4,0,0,0,19450408,19450923,1945
trouq101,Trouppe,Quincy,B,R,SAS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19451007,19451007,1945
troyd102,Troy,Donald,R,R,BLG,8,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,19450415,19450927,1945
trucv101,Trucks,Virgil,R,R,CDA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19451014,19451014,1945
uhalf101,Uhalt,Frenchy,L,R,SPZ,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19451021,19451021,1945
urbau101,Urban,,?,?,NW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
vazqa101,Vazquez,Armando,L,L,CIA,22,0,0,0,0,14,0,0,0,0,0,2,2,0,1,0,19450422,19450920,1945
vazqa101,Vazquez,Armando,L,L,NY6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19450617,19450617,1945
vezil101,Vezilich,Lou,R,?,PRK,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,19450926,19451003,1945
waldo101,Waldon,Ollie,R,R,CAG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19450417,19450418,1945
walke103,Walker,Edsall,B,L,HOM,15,12,7,5,0,0,0,0,0,1,0,0,1,0,0,0,19450506,19450909,1945
walkh103,Walker,Hoss,R,R,CIA,17,0,0,0,0,0,0,4,9,0,0,0,0,0,1,0,19450418,19450920,1945
walkr103,Walker,R.T.,R,R,HOM,21,20,13,7,0,0,0,0,0,0,0,1,1,0,0,0,19450512,19450923,1945
walkt104,Walker,Tom,?,?,HOM,3,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,19450614,19450820,1945
walkt105,Walker,Tony,?,R,BLG,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,19450511,19450721,1945
walkt105,Walker,Tony,?,?,PH5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450826,19450826,1945
warea101,Ware,Archie,L,L,ASW,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
warea101,Ware,Archie,L,L,CVB,35,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,19450408,19450923,1945
warea101,Ware,Archie,L,L,SAS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19451007,19451007,1945
washf101,Washington,Fay,?,?,BIR,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19450423,19450507,1945
washf101,Washington,Fay,?,?,CIA,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19450622,19450713,1945
washf101,Washington,Fay,?,?,KCM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19450827,19450827,1945
watkm101,Watkins,Murray,L,R,ASE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19450729,19450729,1945
watkm101,Watkins,Murray,L,R,NNS,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19451007,19451014,1945
watkm101,Watkins,Murray,L,R,NW2,34,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,19450506,19450930,1945
watsa102,Watson,Amos,?,R,CIA,25,25,7,18,0,0,0,0,0,0,0,0,0,0,0,0,19450430,19450930,1945
welcw101,Welch,Winfield,L,L,BIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450527,19450527,1945
wellw101,Wells,Willie,R,R,ASE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
wellw101,Wells,Willie,R,R,NNS,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19451007,19451014,1945
wellw101,Wells,Willie,R,R,NW2,11,1,0,1,0,0,0,0,9,0,0,1,1,0,0,0,19450506,19450704,1945
wellw101,Wells,Willie,R,R,NY5,18,0,0,0,0,0,0,0,17,1,0,0,1,0,0,0,19450708,19450903,1945
wellw102,Wells,Willie,R,R,MEM,17,0,0,0,0,0,1,3,13,0,0,0,0,0,0,0,19450521,19450903,1945
welmr101,Welmaker,Roy,B,L,ASE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
welmr101,Welmaker,Roy,B,L,BIR,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19450418,19450418,1945
welmr101,Welmaker,Roy,B,L,HOM,26,25,20,5,0,0,0,0,0,0,0,0,0,0,0,1,19450506,19450923,1945
westj102,West,Jim,B,R,BIR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19451021,19451021,1945
westj102,West,Jim,B,R,PH5,55,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,19450505,19450927,1945
westj102,West,Jim,B,R,PHB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19450625,19450625,1945
westo102,West,Ollie,L,R,CAG,16,15,6,9,0,0,0,0,0,1,0,0,1,0,0,0,19450408,19450927,1945
westu101,West,,?,?,MEM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450713,19450713,1945
whitc104,White,Red,?,L,KCM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19450904,19450904,1945
wiggr102,Wiggins,Red,?,?,MEM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450723,19450723,1945
wilkj101,Wilkes,Jimmy,L,L,NW2,14,0,0,0,0,0,0,0,0,3,8,3,14,0,0,0,19450707,19450909,1945
willa106,Williams,Sidney,?,?,NW2,7,4,2,2,0,0,0,0,0,2,0,0,2,0,0,0,19450513,19450821,1945
willc107,Williams,Cotton,R,R,KCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
willc107,Williams,Cotton,R,R,NW2,20,1,0,1,0,0,0,12,1,6,0,0,6,0,0,0,19450513,19450916,1945
wille106,Williams,Eli,?,?,KCM,24,0,0,0,0,0,2,0,0,21,0,0,21,0,0,0,19450604,19450920,1945
willh105,Williams,Harry,R,R,BLG,67,0,0,0,0,0,61,1,2,1,0,0,1,0,0,0,19450415,19450930,1945
willh108,Williams,Henry,?,?,CAG,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,19450417,19450603,1945
willj111,Williams,Jesse,R,R,ASW,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450729,19450729,1945
willj111,Williams,Jesse,R,R,KCM,55,0,0,0,0,0,33,1,19,0,1,0,1,0,0,0,19450408,19450919,1945
willj111,Williams,Jesse,R,R,KCR,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,19450926,19451024,1945
willj111,Williams,Jesse,R,R,NAS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19451007,19451007,1945
willj112,Williams,Johnny,R,R,CIA,33,31,17,14,0,0,0,0,0,0,0,1,1,0,1,0,19450422,19450919,1945
willj112,Williams,Johnny,R,R,KCR,5,5,2,3,0,0,0,0,0,0,0,0,0,0,1,0,19450926,19451021,1945
willj114,Williams,Jesse,L,R,CAG,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19450520,19450610,1945
willj114,Williams,Jesse,L,R,CVB,10,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,19450716,19450922,1945
willm107,Williams,Marvin,R,R,PH5,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19450505,19450618,1945
willm107,Williams,Marvin,R,R,PHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
wilsa101,Wilson,Artie,L,R,BIR,37,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,19450401,19451021,1945
wilsa101,Wilson,Artie,L,R,PHB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19450625,19450625,1945
wilsa101,Wilson,Artie,L,R,SAS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19451007,19451007,1945
wilsf104,Wilson,Fred,L,R,CIA,8,4,3,1,0,0,0,0,0,0,0,3,3,0,0,0,19450422,19450613,1945
wilsj106,Wilson,Jud,L,R,HOM,36,0,0,0,0,5,0,18,0,0,0,0,0,0,7,0,19450512,19450926,1945
woodp104,Woods,Parnell,R,R,CVB,36,0,0,0,0,0,0,29,3,0,0,1,1,0,0,0,19450408,19450923,1945
woodp104,Woods,Parnell,R,R,SAS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19451007,19451007,1945
woodt101,Woods,Tommy,R,R,PH5,31,0,0,0,0,0,13,15,0,0,0,0,0,0,1,1,19450505,19450927,1945
woodt101,Woods,Tommy,R,R,PHB,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19450625,19450625,1945
wrigb104,Wright,Wild Bill,B,R,ASE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19450729,19450729,1945
wrigb104,Wright,Wild Bill,B,R,BLG,59,0,0,0,0,0,0,0,0,0,1,56,57,0,0,0,19450506,19450909,1945
wrigb104,Wright,Wild Bill,B,R,KCR,5,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,19450926,19451024,1945
wrigj105,Wright,Johnny,R,R,HOM,12,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,19450513,19450923,1945
wrigj105,Wright,Johnny,R,R,NNS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19451014,19451014,1945
wrigj105,Wright,Johnny,R,R,NW2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19450530,19450530,1945
